area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05000365,335.7287104,32.5,150,250,450,1000,322.3366215,1.822333869,103.2709227,15,50,75,113.6,300,79.24187285,0.950265387,8.676692087,0,0.2,1.8,12.7,46.8,13.84346125,0.063316475,3.408142902,0,0.1,0.6,3.5,21,6.477547226,0.029626656,0.562527375,0,0.01,0.13,0.8,2.5,3.302193903,0.015103396,9.43944525,0,0.9,3.4,9.6,57.5,15.7554996,0.072061653,5.407054989,0,0.5,3,8.1,24,6.650584627,0.030418085,16.56706964,0,0.4,5.9,23.2,72,21.95402878,0.100412151,1.698075105,0,0,1,2.4,8,2.579289236,0.011797014,0.309057718,0,0,0,0,7.11,1.664504965,0.007613023,78.09022878,0,1.8,16.2,114.3,421.2,124.5911512,0.569848278,30.67328612,0,0.9,5.4,31.5,189,58.29792503,0.266639901,37.757781,0,3.6,13.6,38.4,230,63.02199839,0.288246612,21.62821996,0,2,12,32.4,96,26.60233851,0.121672339,66.26827855,0,1.6,23.6,92.8,288,87.81611512,0.401648604,3.204056285,0,0,1.8,4.6,15.6,5.103857593,0.023343748,2.163404024,0,0,0,0,49.77,11.65153476,0.05329116,171.3541876,0,41,103.5,266.6,559.1,169.3038181,0.774352659,0.455724076,0.179005174,0.220349333,0.126219384,0.386732764,0.018698442,0.012625335,0.510394799,1.719719269,0.740642776,1.610609366,0.693651698,0.023523693,0.113838944,0.011660804,0.023114063,0.024091713,0.306223101,0.141693793,0.043322483,0.018466126,0.063448976,0.012736766,0.020590741,0.002332161,0.141169467,0.006920018,0.022251109,0.02461604,0.074699841,0.025484924,0.023281144,0.021884611,0.367935393,0.215125811,0.049346649,0.04488574,0.070581546,0.014551722,0.092222621,3.209405762,0.78518286,2.760153079,0.79786317,0.260104208,364,248593,34208,11812,5889,5923,2060,8112,1640,38.63520149,1.78,6635.955056
E05000366,360.5261353,32.5,154,295,454,1000,377.8573215,1.494161666,105.6534256,15,50,75,132,340.8,84.42617961,0.725423674,8.561270874,0,0.2,1.8,12.8,46.4,13.83966606,0.043980885,3.316324688,0,0.1,0.5,3.5,20.1,6.254558264,0.019876275,0.559420035,0,0.01,0.15,0.78,2.44,1.628780701,0.00517608,9.425508565,0,1,3.5,10,57.1,15.47768682,0.049186329,5.305914918,0,0.6,2.8,7.9,23.9,6.556001262,0.020834226,17.23303052,0,0.5,6.8,23.9,73,22.40267814,0.071193164,1.658991361,0,0,1,2.3,7.8,2.432626894,0.007730612,0.24040575,0,0,0,0,2.64,1.615820953,0.005134895,77.05143786,0,1.8,16.2,115.2,417.6,124.5569946,0.395827964,29.84692219,0,0.9,4.5,31.5,180.9,56.29102437,0.178886474,37.70203426,0,4,14,40,228.4,61.91074727,0.196745315,21.22365967,0,2.4,11.2,31.6,95.6,26.22400505,0.083336906,68.93212207,0,2,27.2,95.6,292,89.61071256,0.284772654,3.139203962,0,0,2,4.4,15,4.809393481,0.015283706,1.682840253,0,0,0,0,18.48,11.31074667,0.035944267,172.0292638,0,40.8,102.5,267,548.7,170.7376839,0.542584944,0.447897271,0.173499099,0.219160586,0.12337238,0.400699977,0.018248081,0.009782291,0.4771617,1.687038095,0.72656776,1.590847031,0.685140524,0.01689402,0.106066717,0.012476111,0.02474398,0.020813728,0.306338223,0.147475387,0.044516495,0.020605485,0.06060654,0.013319626,0.027419504,0.003178996,0.143642666,0.005836068,0.029615278,0.016451175,0.066160958,0.029297279,0.024216036,0.020066371,0.368015205,0.215003645,0.052251308,0.051888729,0.064944494,0.015470726,0.092685248,3.205430127,0.784210218,2.770361866,0.800814172,0.269621436,364,525023,61711,13253,6671,6582,2178,9729,1346,35.29638573,0.83,15967.46988
E05000367,332.4021441,32.5,150,250,415,1000,337.0112845,1.103546399,111.5569852,13,50,75,132,340.8,101.8422727,0.685055823,8.676009654,0,0.2,1.8,13.1,45.4,13.88681666,0.03641164,3.403690957,0,0.1,0.6,3.6,20,6.239885213,0.016361162,0.525313568,0,0.01,0.13,0.7,2.3,1.368670804,0.003588695,10.06060253,0,0.9,3.5,10.3,57.8,16.350003,0.042870187,5.234762518,0,0.5,2.8,7.7,23.7,6.544718303,0.017160443,16.64510809,0,0.2,6,23.2,71.3,22.01686196,0.057728858,1.537732682,0,0,1,2.2,7.3,2.307097824,0.006049278,0.334298735,0,0,0,0,7.11,1.911073923,0.005010892,78.08408688,0,1.8,16.2,117.9,408.6,124.98135,0.327704764,30.63321861,0,0.9,5.4,32.4,180,56.15896691,0.147250458,40.24241011,0,3.6,14,41.2,231.2,65.400012,0.171480749,20.93905007,0,2,11.2,30.8,94.8,26.17887321,0.068641773,66.58043237,0,0.8,24,92.8,285.2,88.06744786,0.23091543,2.89075276,0,0,1.6,4.2,14.4,4.570208364,0.01198322,2.340091148,0,0,0,0,49.77,13.37751746,0.035076243,170.8344132,0,40.8,102.5,259.1,548.1,171.3705109,0.449338504,0.457074692,0.179315268,0.235563838,0.122569274,0.389736653,0.016921373,0.013698008,0.513938963,1.704104098,0.733917688,1.601636029,0.689787092,0.026699926,0.107120937,0.011110314,0.022383935,0.018803726,0.286395205,0.135737487,0.044913232,0.023137663,0.066326293,0.012280387,0.032026273,0.00397143,0.157376667,0.004382391,0.026732229,0.020601906,0.065633195,0.024839557,0.023779135,0.019514967,0.374184805,0.188025982,0.055097002,0.057943689,0.070909605,0.015636481,0.104435583,3.259379753,0.797409023,2.786842123,0.805578034,0.301570782,364,771347,103964,17082,8912,8170,2697,13192,1193,32.56919565,1.1,15529.09091
E05000368,361.6621462,37.5,165,300,454,1000,369.4770119,1.04249287,101.5223322,15,50,75,113.6,340.8,86.75566177,0.520194321,8.368466384,0,0.2,1.8,12.2,46.5,13.87766563,0.031390349,3.279637526,0,0.1,0.4,3.2,20.5,6.418132431,0.014517385,0.573618081,0,0.01,0.13,0.75,2.7,1.869048809,0.004227663,8.800660893,0,0.8,3.1,9,56.5,15.08819599,0.034128487,5.374098204,0,0.6,2.7,8,24,6.690799134,0.015134139,16.18112675,0,0.4,5.5,21.9,72.5,21.89062929,0.049515135,1.594789871,0,0,1,2.3,7.5,2.388590704,0.005402832,0.272603365,0,0,0,0,7.04,1.605583825,0.003631723,75.31619745,0,1.8,16.2,109.8,418.5,124.8989907,0.282513137,29.51673774,0,0.9,3.6,28.8,184.5,57.76319188,0.130656464,35.20264357,0,3.2,12.4,36,226,60.35278398,0.136513948,21.49639282,0,2.4,10.8,32,96,26.76319653,0.060536555,64.72450699,0,1.6,22,87.6,290,87.56251716,0.198060539,3.024017,0,0,1.8,4.4,14.8,4.729351013,0.010697475,1.908223557,0,0,0,0,49.28,11.23908678,0.02542206,166.4693378,0,39.9,99.3,258.3,548.7,167.9617535,0.379918217,0.452432853,0.177310357,0.211466232,0.129131245,0.388807379,0.01816561,0.011462913,0.460289637,1.711746501,0.737209091,1.607861129,0.692468097,0.018811826,0.103418292,0.015417843,0.027484446,0.023262337,0.313554025,0.135140875,0.049346982,0.022845603,0.057585504,0.015242868,0.024296159,0.002755524,0.131976631,0.005290659,0.03077558,0.022794846,0.064418867,0.035935628,0.023721897,0.021071802,0.37871717,0.19407541,0.058172925,0.057101161,0.0606672,0.017126406,0.088991534,3.248910031,0.7948476,2.793162445,0.807405017,0.319660152,364,1032265,115001,15264,8005,7259,2560,11344,1360,34.06001048,1.13,13507.9646
E05000369,345.4446613,32.5,150,262,450,1000,337.1589634,0.946158447,105.2445877,11,50,75,113.6,340.8,88.66488907,0.51730413,8.889497673,0,0.2,1.9,13.6,46.4,14.01477452,0.031777028,3.547451566,0,0.1,0.6,4,21.1,6.537098511,0.014822184,0.578722794,0,0.01,0.2,0.8,2.5,1.556925686,0.003530165,9.880501727,0,0.8,3.4,10,58.3,16.39089228,0.037164626,5.344267523,0,0.5,3,8,24,6.575926395,0.014910222,17.25734336,0,0.3,6,24.4,73,22.61708139,0.051281855,1.568850124,0,0,1,2.2,7.4,2.384452187,0.005406495,0.305328943,0,0,0,0,7.11,1.747331061,0.00396189,80.00547906,0,1.8,17.1,122.4,417.6,126.1329707,0.285993255,31.92706409,0,0.9,5.4,36,189.9,58.8338866,0.133399655,39.52200691,0,3.2,13.6,40,233.2,65.56356914,0.148658503,21.37707009,0,2,12,32,96,26.30370558,0.059640888,69.02937343,0,1.2,24,97.6,292,90.46832556,0.20512742,2.970456832,0,0,1.6,4.4,14.6,4.739318838,0.010745907,2.137302603,0,0,0,0,49.77,12.23131743,0.027733227,175.519682,0,41.2,107.4,270,550.7,172.0842281,0.390182902,0.455820556,0.181900193,0.225171368,0.121793008,0.393285657,0.016923782,0.012176997,0.508097828,1.692928551,0.729104641,1.593136711,0.686126635,0.020054219,0.104291869,0.011341645,0.026526915,0.021237905,0.27433468,0.143113282,0.049536323,0.021012441,0.061985157,0.015488572,0.034616778,0.003262518,0.156097594,0.005427241,0.028322575,0.023350288,0.062829712,0.023483095,0.029023805,0.021016727,0.363632115,0.198743574,0.058795387,0.050640179,0.071712886,0.01786388,0.102258641,3.296644852,0.80652595,2.808297568,0.811780049,0.382761615,364,1028444,125046,13099,6441,6658,2338,9458,1303,35.65081304,0.8,16373.75
E05000370,336.6596467,32.5,150,250,425,1000,345.5831201,1.506620735,98.59635186,15,50,75,113.6,264,80.598343,0.752334802,8.805684947,0,0.2,1.9,13.5,45,13.85067423,0.048626676,3.431303913,0,0.1,0.6,3.9,20,6.263274175,0.02198898,0.547665106,0,0.01,0.18,0.75,2.5,1.432939068,0.005030734,9.7644743,0,1,3.4,10,57.5,16.04841,0.056342444,5.39556111,0,0.6,3,8,23.9,6.604244761,0.023186053,17.06699734,0,0.3,6.4,23.9,72,22.31088486,0.078328618,1.631640111,0,0,1,2.3,8,2.493646266,0.008754645,0.288935605,0,0,0,0,7.11,1.714171794,0.006018081,79.25116452,0,1.8,17.1,121.5,405,124.656068,0.437640086,30.88173522,0,0.9,5.4,35.1,180,56.36946758,0.197900824,39.0578972,0,4,13.6,40,230,64.19363999,0.225369776,21.58224444,0,2.4,12,32,95.6,26.41697904,0.092744213,68.26798937,0,1.2,25.6,95.6,288,89.24353945,0.313314473,3.077344995,0,0,1.8,4.4,15.6,4.936995798,0.017332708,2.022549235,0,0,0,0,49.77,11.99920256,0.042126566,174.2012926,0,41,107.4,267.2,551,171.5737693,0.602357834,0.454940164,0.177276154,0.224211294,0.123892562,0.391891405,0.017665454,0.011610415,0.517440371,1.700612635,0.732413996,1.597327176,0.68793137,0.016854367,0.101879576,0.012198891,0.022958642,0.021197545,0.293204809,0.142059613,0.048000335,0.02101725,0.070878488,0.012144159,0.027710704,0.003776537,0.151029292,0.005470023,0.026822107,0.022797664,0.068554375,0.028953639,0.022588505,0.020510107,0.362979036,0.196756518,0.057653495,0.050099224,0.079267592,0.01549973,0.097137779,3.240773179,0.792856915,2.807280077,0.811485928,0.291265607,364,430217,57134,12502,6449,6053,1735,9732,1035,34.81322988,0.93,13443.01075
E05000371,376.3846511,32.5,160,300,490,1000,411.8625751,1.225230346,115.3936188,11,50,75,175,340.8,98.72728124,0.626142482,9.024181742,0,0.3,2.2,13.3,48.8,14.4398241,0.034763865,3.480994988,0,0.1,0.7,3.9,21.3,6.477320267,0.015594143,0.606997218,0,0.03,0.2,0.8,2.6,2.004685085,0.004826278,9.597028987,0,0.9,3.5,10,57.4,15.83039573,0.038111665,5.465195693,0,0.6,3.2,8.3,23.9,6.565118914,0.015805519,17.7261175,0,0.4,6.8,25.3,73,22.90057144,0.055133108,1.616060814,0,0,1,2.3,7.6,2.391268729,0.005756978,0.224981109,0,0,0,0,2.64,1.572837013,0.003786604,81.21763568,0,2.7,19.8,119.7,439.2,129.9584169,0.312874786,31.32895489,0,0.9,6.3,35.1,191.7,58.2958824,0.140347291,38.38811595,0,3.6,14,40,229.6,63.32158293,0.152446661,21.86078277,0,2.4,12.8,33.2,95.6,26.26047566,0.063222074,70.90447,0,1.6,27.2,101.2,292,91.60228575,0.22053243,3.055007438,0,0,1.8,4.4,14.8,4.735790675,0.011401412,1.574867764,0,0,0,0,18.48,11.00985909,0.026506227,178.6127637,0,41.5,110.88,278.1,583.4,173.6542214,0.4180724,0.454713504,0.175401546,0.2149237,0.122392053,0.396973142,0.017104082,0.008817218,0.474548479,1.678135564,0.722733649,1.577589303,0.679430731,0.014072779,0.110426271,0.013838106,0.031275029,0.023847266,0.276798462,0.14834026,0.053029925,0.020558823,0.054892164,0.016511859,0.028416566,0.002535977,0.151353152,0.005909204,0.031314393,0.016879764,0.06309966,0.030792219,0.031024327,0.022651855,0.354852709,0.215740264,0.060997807,0.050269892,0.056095275,0.017641529,0.096834464,3.27649924,0.801597315,2.818188066,0.814639044,0.300333817,365,922615,100825,16310,8087,8223,3264,11726,1320,33.18595953,0.92,17728.26087
E05000372,354.2117787,35,160,290,454,1000,341.08074,1.010953434,98.40761372,13.55,50,75,113.6,227.2,79.36419947,0.521634978,8.678523351,0,0.2,1.8,12.7,48.3,14.15260815,0.033989466,3.425583335,0,0.1,0.5,3.5,21.6,6.729387079,0.016161563,0.581296207,0,0.01,0.13,0.78,2.7,1.665310053,0.003999475,8.834897726,0,0.8,3.2,8.8,56.8,15.13973002,0.036360177,5.525101049,0,0.7,2.9,8.2,24,6.798446996,0.01632742,16.26094802,0,0.5,5.7,22.5,72.2725,21.8400746,0.05245199,1.643005171,0,0,1,2.3,7.6,2.397807226,0.005758669,0.288464738,0,0,0,0,7.11,1.675254731,0.004023358,78.10671016,0,1.8,16.2,114.3,434.7,127.3734734,0.30590519,30.83025001,0,0.9,4.5,31.5,194.4,60.56448371,0.145454068,35.3395909,0,3.2,12.8,35.2,227.2,60.55892007,0.145440706,22.1004042,0,2.8,11.6,32.8,96,27.19378798,0.065309681,65.04379206,0,2,22.8,90,289.09,87.3602984,0.20980796,3.136132712,0,0,2,4.4,14.8,4.764952803,0.0114437,2.019253164,0,0,0,0,49.77,11.72678312,0.028163508,170.4062923,0,41,104.4,261,561.2,168.787432,0.405366597,0.458355787,0.180922016,0.207384307,0.129692419,0.3816983,0.018403855,0.01184964,0.4810859,1.722199564,0.74171098,1.610314253,0.6935246,0.015651486,0.105982189,0.011898799,0.028079722,0.024316507,0.32847665,0.134409354,0.051060604,0.023368935,0.055114107,0.015905676,0.018286639,0.002954019,0.129346611,0.004813065,0.024534599,0.025801037,0.070594538,0.024347428,0.027023071,0.022460971,0.392247348,0.184286908,0.061425103,0.054687432,0.061377429,0.017053353,0.08449642,3.192711165,0.781098517,2.768552269,0.800291081,0.350064602,364,891990,95747,12950,6477,6473,2528,9136,1286,35.50772201,1.02,12696.07843
E05000373,330.6474217,32.5,150,250,420,1000,316.088664,0.851793407,101.666153,15,50,75,113.6,340.8,82.23947612,0.474550868,8.741822723,0,0.2,1.9,13.3,46,13.66278685,0.029906369,3.45334124,0,0.1,0.6,3.7,21,6.384951259,0.01397597,0.56110659,0,0.01,0.16,0.78,2.5,1.472363988,0.003222846,9.637158835,0,0.9,3.4,10,57.6,15.96419695,0.034943907,5.393905768,0,0.6,2.9,7.9,24,6.663811871,0.014586366,16.67710624,0,0.4,6,23.2,72,22.07542957,0.048320737,1.616313684,0,0,1,2.3,7.7,2.376741907,0.005202432,0.279167869,0,0,0,0,7.11,1.597387995,0.00349651,78.67640451,0,1.8,17.1,119.7,414,122.9650817,0.269157317,31.08007116,0,0.9,5.4,33.3,189,57.46456133,0.125783734,38.54863534,0,3.6,13.6,40,230.4,63.8567878,0.139775629,21.57562307,0,2.4,11.6,31.6,96,26.65524749,0.058345465,66.70842496,0,1.6,24,92.8,288,88.30171826,0.193282948,3.067507483,0,0,1.8,4.4,15,4.723458619,0.010339142,1.954175086,0,0,0,0,49.77,11.18171596,0.024475572,171.9821351,0,41,105.6,266.1,548.7,169.1394306,0.370227992,0.457468472,0.180716858,0.224143254,0.125452699,0.387879967,0.017836198,0.011362663,0.520137536,1.706143228,0.734795893,1.598821653,0.688575007,0.018861645,0.111080529,0.009353254,0.024671773,0.022299679,0.300656579,0.137147282,0.047748388,0.022369741,0.059328607,0.015369814,0.024072494,0.002525979,0.148194532,0.004969385,0.025950401,0.025399915,0.074085636,0.020243567,0.027129119,0.021805595,0.369603441,0.190838143,0.058689774,0.052241206,0.071256377,0.018172394,0.095934748,3.227032336,0.78949521,2.803964944,0.810527639,0.354990196,364,1092615,132298,17514,8901,8613,3281,13045,1188,33.12647025,1.09,16067.88991
E05000374,397.2069003,40,180,300,500,1000,397.6830165,1.241103799,107.8332013,11,50,75,132,340.8,96.55583438,0.695707459,9.227927434,0,0.3,1.9,13.1,52.5,15.34538168,0.039459546,3.496995449,0,0.1,0.5,3.9,21.7,6.806277742,0.017501854,0.64978284,0,0.02,0.2,0.8,2.8,2.603577241,0.006694912,9.022781711,0,0.8,3.1,9.6,57,15.41874898,0.039648204,5.751459144,0,0.6,3.1,8.7,24,6.937476192,0.017839221,17.07049994,0,0.3,6.4,23.2,73,22.64387006,0.058227084,1.699546788,0,0,1,2.4,8,2.494159472,0.006413552,0.249375446,0,0,0,0,2.64,1.68599708,0.00433542,83.05134691,0,2.7,17.1,117.9,472.5,138.1084351,0.35513591,31.47295904,0,0.9,4.5,35.1,195.3,61.25649968,0.157516684,36.09112684,0,3.2,12.4,38.4,228,61.67499593,0.158592817,23.00583658,0,2.4,12.4,34.8,96,27.74990477,0.071356885,68.28199976,0,1.2,25.6,92.8,292,90.57548022,0.232908335,3.234089685,0,0,1.8,4.8,15.8,4.949253773,0.01272665,1.745628123,0,0,0,0,18.48,11.80197956,0.030347942,179.3189011,0,41.5,110.4,272.8,611.5,176.3912066,0.453577305,0.463148873,0.175513896,0.201267834,0.128295659,0.38078529,0.018035409,0.009734769,0.451449612,1.711447601,0.737080362,1.594323339,0.686637688,0.014260625,0.095850811,0.012205631,0.036036658,0.032567344,0.304510454,0.137921209,0.060890003,0.02196081,0.049383761,0.018621012,0.025355868,0.003562566,0.135508749,0.005892135,0.02768371,0.017788653,0.057846282,0.025916856,0.032799037,0.029420058,0.383426631,0.197573786,0.066756735,0.051622406,0.048401405,0.016851652,0.089385149,3.27213724,0.80053015,2.781834605,0.804130537,0.307314097,364,808267,62627,12432,5942,6490,2756,8479,1197,34.97594916,0.83,14978.31325
E05000375,335.6707597,32.5,150,250,430,1000,348.6304999,1.026407175,103.1009947,11,50,75,113.6,340.8,86.50310742,0.544210992,8.862141338,0,0.2,1.9,13.7,45,13.79711312,0.032917295,3.483820131,0,0.1,0.6,4,20.2,6.294809947,0.015018223,0.559316957,0,0.01,0.17,0.75,2.5,1.66574725,0.003974157,10.02607683,0,0.9,3.5,10.1,58.2,16.33862051,0.038980849,5.398973964,0,0.6,2.9,8,24,6.653772083,0.015874638,17.00795701,0,0.3,6,23.4,73,22.48702334,0.053649772,1.574805913,0,0,1,2.2,7.4,2.354956019,0.005618478,0.253617319,0,0,0,0,5.28,1.629891051,0.003888611,79.75927204,0,1.8,17.1,123.3,405,124.174018,0.296255654,31.35438118,0,0.9,5.4,36,181.8,56.65328952,0.135164003,40.10430731,0,3.6,14,40.4,232.8,65.35448203,0.155923398,21.59589586,0,2.4,11.6,32,96,26.61508833,0.063498552,68.03182802,0,1.2,24,93.6,292,89.94809336,0.214599089,2.96979912,0,0,1.8,4.4,14.6,4.677019602,0.011158482,1.775321234,0,0,0,0,36.96,11.40923735,0.027220276,174.1321163,0,41,105.9,268.2,548.7,171.2646618,0.408604997,0.458038837,0.180060875,0.230309653,0.124020177,0.39069087,0.017054861,0.010195254,0.518758668,1.692213745,0.728796791,1.586794178,0.683395055,0.01755734,0.104972474,0.01232566,0.024796975,0.022086014,0.28675404,0.142881348,0.048879053,0.022787534,0.05813556,0.01550777,0.032522621,0.003046859,0.154463872,0.004909159,0.029737346,0.018636374,0.066715146,0.026464956,0.024707697,0.021530265,0.358194359,0.206459313,0.059573315,0.053264612,0.066171554,0.019156651,0.097762131,3.260503615,0.797683977,2.815109128,0.813749031,0.305023842,364,927956,119139,17284,8463,8821,2934,13050,1300,32.94046517,1.01,17112.87129
E05000376,364.8972985,35,154,300,475,1000,363.5047726,1.703156658,98.27823927,12,40,75,113.6,340.8,98.02654634,1.07735944,9.100817312,0,0.2,2.1,13.6,49,14.37031951,0.054870247,3.529273402,0,0.1,0.6,4.1,21.3,6.57345474,0.025099448,0.619847963,0,0.01,0.2,0.8,2.7,1.81827549,0.006942728,9.618361836,0,1,3.4,10.1,57.3,15.66494824,0.059813533,5.510322369,0,0.6,2.9,8.2,24,6.697318606,0.025572398,17.67068985,0,0.6,7.6,24.5,73,22.67832497,0.086592736,1.685004801,0,0,1,2.4,8,2.505059848,0.00956508,0.234499885,0,0,0,0,2.272,1.707958735,0.006521505,81.90735581,0,1.8,18.9,122.4,441,129.3328755,0.493832222,31.76346062,0,0.9,5.4,36.9,191.7,59.16109266,0.22589503,38.47344734,0,4,13.6,40.4,229.2,62.65979295,0.239254131,22.04128948,0,2.4,11.6,32.8,96,26.78927443,0.102289591,70.68275942,0,2.4,30.4,98,292,90.71329989,0.346370946,3.174991935,0,0,2,4.6,15.6,4.949672157,0.018899352,1.641499197,0,0,0,0,15.904,11.95571115,0.045650538,179.4478958,0,41.4,112.8,279.85,582.6,173.4840728,0.66241491,0.456440882,0.177006593,0.214398988,0.122828353,0.393890155,0.017693113,0.009147498,0.491776444,1.688078452,0.727015817,1.582431364,0.681516093,0.012965471,0.0960084,0.009347465,0.03042016,0.021175414,0.302611355,0.137651606,0.059143548,0.02173086,0.062890904,0.016172599,0.022822729,0.003100604,0.148311597,0.00697731,0.031028868,0.017641106,0.070004304,0.02064505,0.030250892,0.019728669,0.383576913,0.175660832,0.071285762,0.05159062,0.063551997,0.016333334,0.097371628,3.230971817,0.790459007,2.788655126,0.80610211,0.19939852,365,375987,32891,12629,6091,6538,2094,9153,1382,35.98265896,1.03,12261.16505
E05000377,349.910774,32.5,150,270,450,1000,365.4247875,1.21821955,107.4772199,15,50,75,113.6,340.8,93.6249382,0.675494037,9.053672523,0,0.2,2.2,13.9,47,14.04460352,0.03807969,3.559580766,0,0.1,0.7,4.1,21.3,6.471043562,0.017545197,0.593405489,0,0.02,0.2,0.8,2.5,1.642300703,0.004452835,9.678308298,0,0.9,3.5,10,57.3,15.82713948,0.042912751,5.487340863,0,0.6,3.2,8.2,24,6.660297571,0.018058329,17.24393621,0,0.3,6.4,24.4,73,22.46137935,0.060900428,1.62926972,0,0,1,2.3,7.8,2.464143878,0.006681131,0.269851061,0,0,0,0,7.11,1.663244042,0.00450962,81.48305271,0,1.8,19.8,125.1,423,126.4014317,0.342717213,32.03622689,0,0.9,6.3,36.9,191.7,58.23939206,0.157906773,38.71323319,0,3.6,14,40,229.2,63.30855792,0.171651003,21.94936345,0,2.4,12.8,32.8,96,26.64119028,0.072233315,68.97574485,0,1.2,25.6,97.6,292,89.8455174,0.243601713,3.074407878,0,0,1.8,4.4,15,4.856542389,0.013167736,1.888957425,0,0,0,0,49.77,11.64270829,0.031567337,177.3715263,0,41.5,113.2,273.6,551,170.7827648,0.463050081,0.459391958,0.180616515,0.218260698,0.123747954,0.388877213,0.017333153,0.010649722,0.506905015,1.697608421,0.731120152,1.589653793,0.684626624,0.016813826,0.109697151,0.009972643,0.027604875,0.022905764,0.279374246,0.147616632,0.05019173,0.022146913,0.062235363,0.015622719,0.028300328,0.002718415,0.150240911,0.005502148,0.026494456,0.02256188,0.069900001,0.021007828,0.028054027,0.021701252,0.35137554,0.206023065,0.060674049,0.056897267,0.070491822,0.01675477,0.097120379,3.268836547,0.799722633,2.825579693,0.816775703,0.30846012,364,710365,81751,14143,6785,7358,2787,10291,1065,33.71766952,0.84,16836.90476
